sec,r.init,r.init was invoked (a)
3.152,0.441,StateMachine,after this.everyTime
3.153,0.392,StateMachine,run completed
3.153,0.390,Mainline,Ending state machine pass
3.153,0.409,Mainline,Begining state machine pass
3.154,0.404,StateMachine,before if(conditionsToCheck
3.154,0.567,StateMachine,before this.everyTime
3.155,0.478,StateMachine,after this.everyTime
3.155,0.463,StateMachine,run completed
3.156,0.383,Mainline,Ending state machine pass
3.156,0.464,Mainline,Begining state machine pass
3.157,0.465,StateMachine,before if(conditionsToCheck
3.157,0.567,StateMachine,before this.everyTime
3.158,0.633,StateMachine,after this.everyTime
3.158,0.536,StateMachine,run completed
3.159,0.358,Mainline,Ending state machine pass
3.159,0.389,Mainline,Begining state machine pass
3.159,0.394,StateMachine,before if(conditionsToCheck
3.160,0.539,StateMachine,before this.everyTime
3.160,0.410,StateMachine,after this.everyTime
3.161,0.413,StateMachine,run completed
3.161,0.366,Mainline,Ending state machine pass
3.162,0.356,Mainline,Begining state machine pass
3.162,0.437,StateMachine,before if(conditionsToCheck
3.163,0.502,StateMachine,before this.everyTime
3.163,0.465,StateMachine,after this.everyTime
3.163,0.398,StateMachine,run completed
3.164,0.321,Mainline,Ending state machine pass
3.164,0.423,Mainline,Begining state machine pass
3.165,0.387,StateMachine,before if(conditionsToCheck
3.165,0.586,StateMachine,before this.everyTime
3.166,0.493,StateMachine,after this.everyTime
3.166,0.479,StateMachine,run completed
3.166,0.425,Mainline,Ending state machine pass
3.167,0.447,Mainline,Begining state machine pass
3.167,0.398,StateMachine,before if(conditionsToCheck
3.168,0.634,StateMachine,before this.everyTime
3.168,0.479,StateMachine,after this.everyTime
3.169,0.465,StateMachine,run completed
3.169,0.438,Mainline,Ending state machine pass
3.170,0.402,Mainline,Begining state machine pass
3.170,0.635,StateMachine,before if(conditionsToCheck
3.171,0.900,StateMachine,before this.everyTime
3.172,0.499,StateMachine,after this.everyTime
3.172,0.628,StateMachine,run completed
3.173,0.423,Mainline,Ending state machine pass
3.173,0.470,Mainline,Begining state machine pass
3.174,0.433,StateMachine,before if(conditionsToCheck
3.175,0.962,StateMachine,before this.everyTime
3.175,0.460,StateMachine,after this.everyTime
3.176,0.347,StateMachine,run completed
3.176,0.367,Mainline,Ending state machine pass
3.176,0.409,Mainline,Begining state machine pass
3.177,0.397,StateMachine,before if(conditionsToCheck
3.178,1.353,StateMachine,before this.everyTime
3.179,0.531,StateMachine,after this.everyTime
3.179,0.450,StateMachine,run completed
3.179,0.374,Mainline,Ending state machine pass
3.180,0.392,Mainline,Begining state machine pass
3.180,0.382,StateMachine,before if(conditionsToCheck
3.181,0.804,StateMachine,before this.everyTime
3.181,0.436,StateMachine,after this.everyTime
3.182,0.343,StateMachine,run completed
3.182,0.364,Mainline,Ending state machine pass
3.183,0.792,Mainline,Begining state machine pass
3.183,0.469,StateMachine,before if(conditionsToCheck
3.184,0.491,StateMachine,before this.everyTime
3.184,0.628,StateMachine,after this.everyTime
3.185,0.468,StateMachine,run completed
3.185,0.361,Mainline,Ending state machine pass
3.186,0.630,Mainline,Begining state machine pass
3.187,1.156,StateMachine,before if(conditionsToCheck
3.188,0.790,StateMachine,before this.everyTime
3.188,0.489,StateMachine,after this.everyTime
3.189,0.368,StateMachine,run completed
3.189,0.426,Mainline,Ending state machine pass
3.190,0.408,Mainline,Begining state machine pass
3.191,0.920,StateMachine,before if(conditionsToCheck
3.191,0.696,StateMachine,before this.everyTime
3.192,0.491,StateMachine,after this.everyTime
3.192,0.445,StateMachine,run completed
3.192,0.356,Mainline,Ending state machine pass
3.193,0.331,Mainline,Begining state machine pass
3.193,0.345,StateMachine,before if(conditionsToCheck
3.194,0.521,StateMachine,before this.everyTime
3.194,0.432,StateMachine,after this.everyTime
3.194,0.366,StateMachine,run completed
3.195,0.367,Mainline,Ending state machine pass
3.195,0.350,Mainline,Begining state machine pass
3.196,0.420,StateMachine,before if(conditionsToCheck
3.196,0.515,StateMachine,before this.everyTime
3.197,0.370,StateMachine,after this.everyTime
3.197,0.339,StateMachine,run completed
3.197,0.338,Mainline,Ending state machine pass
3.198,0.425,Mainline,Begining state machine pass
3.198,0.576,StateMachine,before if(conditionsToCheck
3.199,0.516,StateMachine,before this.everyTime
3.199,0.424,StateMachine,after this.everyTime
3.200,0.386,StateMachine,run completed
3.200,0.446,Mainline,Ending state machine pass
3.200,0.434,Mainline,Begining state machine pass
3.201,0.418,StateMachine,before if(conditionsToCheck
3.201,0.539,StateMachine,before this.everyTime
3.202,0.351,StateMachine,after this.everyTime
3.202,0.351,StateMachine,run completed
3.202,0.359,Mainline,Ending state machine pass
3.203,0.376,Mainline,Begining state machine pass
3.203,0.373,StateMachine,before if(conditionsToCheck
3.204,0.480,StateMachine,before this.everyTime
3.204,0.416,StateMachine,after this.everyTime
3.204,0.398,StateMachine,run completed
3.205,0.397,Mainline,Ending state machine pass
3.205,0.373,Mainline,Begining state machine pass
3.206,0.366,StateMachine,before if(conditionsToCheck
3.206,0.488,StateMachine,before this.everyTime
3.206,0.405,StateMachine,after this.everyTime
3.207,0.474,StateMachine,run completed
3.207,0.371,Mainline,Ending state machine pass
3.208,0.490,Mainline,Begining state machine pass
3.208,0.371,StateMachine,before if(conditionsToCheck
3.209,0.464,StateMachine,before this.everyTime
3.209,0.431,StateMachine,after this.everyTime
3.210,0.409,StateMachine,run completed
3.210,0.367,Mainline,Ending state machine pass
3.210,0.322,Mainline,Begining state machine pass
3.211,0.385,StateMachine,before if(conditionsToCheck
3.211,0.498,StateMachine,before this.everyTime
3.211,0.404,StateMachine,after this.everyTime
3.212,0.373,StateMachine,run completed
3.212,0.348,Mainline,Ending state machine pass
3.213,0.384,Mainline,Begining state machine pass
3.213,0.422,StateMachine,before if(conditionsToCheck
3.213,0.454,StateMachine,before this.everyTime
3.214,0.336,StateMachine,after this.everyTime
3.214,0.336,StateMachine,run completed
3.214,0.345,Mainline,Ending state machine pass
3.215,0.343,Mainline,Begining state machine pass
3.215,0.392,StateMachine,before if(conditionsToCheck
3.216,0.466,StateMachine,before this.everyTime
3.216,0.367,StateMachine,after this.everyTime
3.216,0.350,StateMachine,run completed
3.217,0.357,Mainline,Ending state machine pass
3.217,0.399,Mainline,Begining state machine pass
3.218,0.415,StateMachine,before if(conditionsToCheck
3.218,0.506,StateMachine,before this.everyTime
3.218,0.363,StateMachine,after this.everyTime
3.219,0.358,StateMachine,run completed
3.219,0.400,Mainline,Ending state machine pass
3.220,0.369,Mainline,Begining state machine pass
3.220,0.362,StateMachine,before if(conditionsToCheck
3.220,0.448,StateMachine,before this.everyTime
3.221,0.380,StateMachine,after this.everyTime
3.221,0.383,StateMachine,run completed
3.222,0.402,Mainline,Ending state machine pass
3.222,0.662,Mainline,Begining state machine pass
3.223,0.484,StateMachine,before if(conditionsToCheck
3.223,0.517,StateMachine,before this.everyTime
3.224,0.349,StateMachine,after this.everyTime
3.224,0.329,StateMachine,run completed
3.224,0.372,Mainline,Ending state machine pass
3.225,0.394,Mainline,Begining state machine pass
3.225,0.397,StateMachine,before if(conditionsToCheck
3.226,0.469,StateMachine,before this.everyTime
3.226,0.393,StateMachine,after this.everyTime
3.226,0.422,StateMachine,run completed
3.227,0.367,Mainline,Ending state machine pass
3.227,0.373,Mainline,Begining state machine pass
3.227,0.400,StateMachine,before if(conditionsToCheck
3.228,0.664,StateMachine,before this.everyTime
3.229,0.415,StateMachine,after this.everyTime
3.229,0.356,StateMachine,run completed
3.229,0.372,Mainline,Ending state machine pass
3.230,0.359,Mainline,Begining state machine pass
3.230,0.425,StateMachine,before if(conditionsToCheck
3.231,0.502,StateMachine,before this.everyTime
3.231,0.464,StateMachine,after this.everyTime
3.231,0.397,StateMachine,run completed
3.232,0.323,Mainline,Ending state machine pass
3.232,0.391,Mainline,Begining state machine pass
3.233,0.405,StateMachine,before if(conditionsToCheck
3.233,0.535,StateMachine,before this.everyTime
3.233,0.391,StateMachine,after this.everyTime
3.234,0.355,StateMachine,run completed
3.234,0.392,Mainline,Ending state machine pass
3.235,0.369,Mainline,Begining state machine pass
3.235,0.456,StateMachine,before if(conditionsToCheck
3.236,0.540,StateMachine,before this.everyTime
3.236,0.416,StateMachine,after this.everyTime
3.236,0.382,StateMachine,run completed
3.237,0.401,Mainline,Ending state machine pass
3.237,0.399,Mainline,Begining state machine pass
3.238,0.635,StateMachine,before if(conditionsToCheck
3.238,0.599,StateMachine,before this.everyTime
3.239,0.498,StateMachine,after this.everyTime
3.239,0.414,StateMachine,run completed
3.240,0.420,Mainline,Ending state machine pass
3.240,0.424,Mainline,Begining state machine pass
3.241,0.372,StateMachine,before if(conditionsToCheck
3.241,0.431,StateMachine,before this.everyTime
3.241,0.360,StateMachine,after this.everyTime
3.242,0.377,StateMachine,run completed
3.242,0.376,Mainline,Ending state machine pass
3.242,0.389,Mainline,Begining state machine pass
3.243,0.388,StateMachine,before if(conditionsToCheck
3.243,0.458,StateMachine,before this.everyTime
3.244,0.410,StateMachine,after this.everyTime
3.245,1.002,StateMachine,run completed
3.245,0.454,Mainline,Ending state machine pass
3.246,0.410,Mainline,Begining state machine pass
3.246,0.460,StateMachine,before if(conditionsToCheck
3.247,0.477,StateMachine,before this.everyTime
3.247,0.375,StateMachine,after this.everyTime
3.247,0.351,StateMachine,run completed
3.248,0.457,Mainline,Ending state machine pass
3.248,0.456,Mainline,Begining state machine pass
3.249,0.432,StateMachine,before if(conditionsToCheck
3.249,0.507,StateMachine,before this.everyTime
3.250,0.454,StateMachine,after this.everyTime
3.250,0.419,StateMachine,run completed
3.250,0.423,Mainline,Ending state machine pass
3.251,0.399,Mainline,Begining state machine pass
3.251,0.386,StateMachine,before if(conditionsToCheck
3.252,0.487,StateMachine,before this.everyTime
3.252,0.403,StateMachine,after this.everyTime
3.252,0.394,StateMachine,run completed
3.253,0.347,Mainline,Ending state machine pass
3.253,0.338,Mainline,Begining state machine pass
3.254,0.505,StateMachine,before if(conditionsToCheck
3.254,0.528,StateMachine,before this.everyTime
3.255,0.450,StateMachine,after this.everyTime
3.255,0.429,StateMachine,run completed
3.255,0.371,Mainline,Ending state machine pass
3.256,0.399,Mainline,Begining state machine pass
3.256,0.352,StateMachine,before if(conditionsToCheck
3.257,0.488,StateMachine,before this.everyTime
3.257,0.353,StateMachine,after this.everyTime
3.257,0.332,StateMachine,run completed
3.258,0.413,Mainline,Ending state machine pass
3.258,0.483,Mainline,Begining state machine pass
3.259,0.381,StateMachine,before if(conditionsToCheck
3.259,0.417,StateMachine,before this.everyTime
3.261,2.348,StateMachine,after this.everyTime
3.263,1.188,StateMachine,run completed
3.263,0.631,Mainline,Ending state machine pass
3.264,0.480,Mainline,Begining state machine pass
3.264,0.547,StateMachine,before if(conditionsToCheck
3.265,0.526,StateMachine,before this.everyTime
3.265,0.379,StateMachine,after this.everyTime
3.266,0.357,StateMachine,run completed
3.266,0.343,Mainline,Ending state machine pass
3.266,0.364,Mainline,Begining state machine pass
3.267,0.552,StateMachine,before if(conditionsToCheck
3.267,0.517,StateMachine,before this.everyTime
3.268,0.464,StateMachine,after this.everyTime
3.268,0.419,StateMachine,run completed
3.269,0.379,Mainline,Ending state machine pass
3.269,0.400,Mainline,Begining state machine pass
3.269,0.389,StateMachine,before if(conditionsToCheck
3.270,0.740,StateMachine,before this.everyTime
3.271,0.437,StateMachine,after this.everyTime
3.271,0.413,StateMachine,run completed
3.271,0.386,Mainline,Ending state machine pass
3.272,0.385,Mainline,Begining state machine pass
3.272,0.421,StateMachine,before if(conditionsToCheck
3.273,0.491,StateMachine,before this.everyTime
3.273,0.408,StateMachine,after this.everyTime
3.273,0.366,StateMachine,run completed
3.274,0.344,Mainline,Ending state machine pass
3.274,0.398,Mainline,Begining state machine pass
3.275,0.506,StateMachine,before if(conditionsToCheck
3.275,0.506,StateMachine,before this.everyTime
3.276,0.651,StateMachine,after this.everyTime
3.278,2.167,StateMachine,run completed
3.279,1.401,Mainline,Ending state machine pass
3.281,1.192,Mainline,Begining state machine pass
3.281,0.792,StateMachine,before if(conditionsToCheck
3.282,0.881,StateMachine,before this.everyTime
3.283,1.267,StateMachine,after this.everyTime
3.284,0.639,StateMachine,run completed
3.285,1.137,Mainline,Ending state machine pass
3.286,0.561,Mainline,Begining state machine pass
3.286,0.589,StateMachine,before if(conditionsToCheck
3.287,0.966,StateMachine,before this.everyTime
3.288,1.050,StateMachine,after this.everyTime
3.289,0.602,StateMachine,run completed
3.290,0.717,Mainline,Ending state machine pass
3.290,0.457,Mainline,Begining state machine pass
3.292,2.054,StateMachine,before if(conditionsToCheck
3.294,1.950,StateMachine,before this.everyTime
3.295,0.809,StateMachine,after this.everyTime
3.296,0.594,StateMachine,run completed
3.296,0.681,Mainline,Ending state machine pass
3.297,0.589,Mainline,Begining state machine pass
3.298,1.319,StateMachine,before if(conditionsToCheck
3.299,0.791,StateMachine,before this.everyTime
3.300,0.873,StateMachine,after this.everyTime
3.300,0.587,StateMachine,run completed
3.301,0.794,Mainline,Ending state machine pass
3.302,0.575,Mainline,Begining state machine pass
3.302,0.615,StateMachine,before if(conditionsToCheck
3.303,0.697,StateMachine,before this.everyTime
3.304,0.952,StateMachine,after this.everyTime
3.305,1.060,StateMachine,run completed
3.306,0.834,Mainline,Ending state machine pass
3.307,0.533,Mainline,Begining state machine pass
3.307,0.682,StateMachine,before if(conditionsToCheck
3.309,1.787,StateMachine,before this.everyTime
3.310,1.284,StateMachine,after this.everyTime
3.311,0.867,StateMachine,run completed
3.312,1.187,Mainline,Ending state machine pass
3.313,0.581,Mainline,Begining state machine pass
3.314,0.711,StateMachine,before if(conditionsToCheck
3.314,0.778,StateMachine,before this.everyTime
3.315,0.688,StateMachine,after this.everyTime
3.316,0.564,StateMachine,run completed
3.316,0.657,Mainline,Ending state machine pass
3.317,1.092,Mainline,Begining state machine pass
3.318,0.800,StateMachine,before if(conditionsToCheck
3.320,1.691,StateMachine,before this.everyTime
3.321,1.098,StateMachine,after this.everyTime
3.322,0.672,StateMachine,run completed
3.324,1.896,Mainline,Ending state machine pass
3.326,1.966,Mainline,Begining state machine pass
3.326,0.934,StateMachine,before if(conditionsToCheck
3.327,0.781,StateMachine,before this.everyTime
3.328,1.061,StateMachine,after this.everyTime
3.358,29.419,StateMachine,run completed
3.359,1.324,Mainline,Ending state machine pass
