sec,r.init,r.init was invoked (a)
4.608,0.428,StateMachine,run completed
4.608,0.378,Mainline,Ending state machine pass
4.608,0.391,Mainline,Begining state machine pass
4.609,0.377,StateMachine,before if(conditionsToCheck
4.609,0.451,StateMachine,before this.everyTime
4.609,0.369,StateMachine,after this.everyTime
4.610,0.356,StateMachine,run completed
4.610,0.359,Mainline,Ending state machine pass
4.611,0.387,Mainline,Begining state machine pass
4.611,0.375,StateMachine,before if(conditionsToCheck
4.611,0.482,StateMachine,before this.everyTime
4.612,0.432,StateMachine,after this.everyTime
4.612,0.395,StateMachine,run completed
4.613,0.435,Mainline,Ending state machine pass
4.613,0.441,Mainline,Begining state machine pass
4.613,0.362,StateMachine,before if(conditionsToCheck
4.614,0.475,StateMachine,before this.everyTime
4.614,0.444,StateMachine,after this.everyTime
4.615,0.411,StateMachine,run completed
4.615,0.384,Mainline,Ending state machine pass
4.616,0.357,Mainline,Begining state machine pass
4.616,0.439,StateMachine,before if(conditionsToCheck
4.616,0.468,StateMachine,before this.everyTime
4.617,0.704,StateMachine,after this.everyTime
4.618,0.422,StateMachine,run completed
4.618,0.430,Mainline,Ending state machine pass
4.618,0.374,Mainline,Begining state machine pass
4.619,0.415,StateMachine,before if(conditionsToCheck
4.619,0.491,StateMachine,before this.everyTime
4.620,0.378,StateMachine,after this.everyTime
4.620,0.381,StateMachine,run completed
4.620,0.363,Mainline,Ending state machine pass
4.621,0.394,Mainline,Begining state machine pass
4.621,0.397,StateMachine,before if(conditionsToCheck
4.622,0.398,StateMachine,before this.everyTime
4.622,0.347,StateMachine,after this.everyTime
4.622,0.376,StateMachine,run completed
4.623,0.497,Mainline,Ending state machine pass
4.623,0.422,Mainline,Begining state machine pass
4.624,0.366,StateMachine,before if(conditionsToCheck
4.624,0.478,StateMachine,before this.everyTime
4.624,0.379,StateMachine,after this.everyTime
4.625,0.373,StateMachine,run completed
4.625,0.374,Mainline,Ending state machine pass
4.626,0.369,Mainline,Begining state machine pass
4.626,0.432,StateMachine,before if(conditionsToCheck
4.627,0.477,StateMachine,before this.everyTime
4.627,0.392,StateMachine,after this.everyTime
4.627,0.420,StateMachine,run completed
4.628,0.333,Mainline,Ending state machine pass
4.628,0.444,Mainline,Begining state machine pass
4.629,0.408,StateMachine,before if(conditionsToCheck
4.629,0.490,StateMachine,before this.everyTime
4.629,0.423,StateMachine,after this.everyTime
4.630,0.384,StateMachine,run completed
4.630,0.412,Mainline,Ending state machine pass
4.631,0.343,Mainline,Begining state machine pass
4.631,0.384,StateMachine,before if(conditionsToCheck
4.631,0.488,StateMachine,before this.everyTime
4.632,0.487,StateMachine,after this.everyTime
4.632,0.397,StateMachine,run completed
4.633,0.444,Mainline,Ending state machine pass
4.633,0.383,Mainline,Begining state machine pass
4.634,0.407,StateMachine,before if(conditionsToCheck
4.634,0.514,StateMachine,before this.everyTime
4.634,0.404,StateMachine,after this.everyTime
4.635,0.360,StateMachine,run completed
4.635,0.416,Mainline,Ending state machine pass
4.636,0.361,Mainline,Begining state machine pass
4.636,0.412,StateMachine,before if(conditionsToCheck
4.636,0.460,StateMachine,before this.everyTime
4.637,0.381,StateMachine,after this.everyTime
4.637,0.408,StateMachine,run completed
4.638,0.376,Mainline,Ending state machine pass
4.638,0.365,Mainline,Begining state machine pass
4.638,0.385,StateMachine,before if(conditionsToCheck
4.639,0.484,StateMachine,before this.everyTime
4.639,0.431,StateMachine,after this.everyTime
4.640,0.352,StateMachine,run completed
4.640,0.371,Mainline,Ending state machine pass
4.640,0.385,Mainline,Begining state machine pass
4.641,0.389,StateMachine,before if(conditionsToCheck
4.641,0.457,StateMachine,before this.everyTime
4.642,0.356,StateMachine,after this.everyTime
4.642,0.381,StateMachine,run completed
4.643,0.578,Mainline,Ending state machine pass
4.643,0.503,Mainline,Begining state machine pass
4.643,0.394,StateMachine,before if(conditionsToCheck
4.644,0.509,StateMachine,before this.everyTime
4.644,0.447,StateMachine,after this.everyTime
4.645,0.403,StateMachine,run completed
4.645,0.404,Mainline,Ending state machine pass
4.646,0.336,Mainline,Begining state machine pass
4.646,0.357,StateMachine,before if(conditionsToCheck
4.646,0.451,StateMachine,before this.everyTime
4.647,0.388,StateMachine,after this.everyTime
4.647,0.426,StateMachine,run completed
4.648,0.380,Mainline,Ending state machine pass
4.648,0.430,Mainline,Begining state machine pass
4.648,0.376,StateMachine,before if(conditionsToCheck
4.649,0.400,StateMachine,before this.everyTime
4.649,0.421,StateMachine,after this.everyTime
4.650,0.402,StateMachine,run completed
4.650,0.388,Mainline,Ending state machine pass
4.650,0.358,Mainline,Begining state machine pass
4.651,0.400,StateMachine,before if(conditionsToCheck
4.651,0.483,StateMachine,before this.everyTime
4.652,0.367,StateMachine,after this.everyTime
4.652,0.348,StateMachine,run completed
4.652,0.338,Mainline,Ending state machine pass
4.653,0.436,Mainline,Begining state machine pass
4.653,0.446,StateMachine,before if(conditionsToCheck
4.654,0.475,StateMachine,before this.everyTime
4.654,0.412,StateMachine,after this.everyTime
4.654,0.372,StateMachine,run completed
4.655,0.366,Mainline,Ending state machine pass
4.655,0.414,Mainline,Begining state machine pass
4.656,0.400,StateMachine,before if(conditionsToCheck
4.656,0.454,StateMachine,before this.everyTime
4.656,0.442,StateMachine,after this.everyTime
4.657,0.413,StateMachine,run completed
4.657,0.437,Mainline,Ending state machine pass
4.658,0.349,Mainline,Begining state machine pass
4.658,0.396,StateMachine,before if(conditionsToCheck
4.659,0.487,StateMachine,before this.everyTime
4.659,0.685,StateMachine,after this.everyTime
4.660,0.489,StateMachine,run completed
4.660,0.413,Mainline,Ending state machine pass
4.661,0.449,Mainline,Begining state machine pass
4.661,0.554,StateMachine,before if(conditionsToCheck
4.662,0.722,StateMachine,before this.everyTime
4.662,0.472,StateMachine,after this.everyTime
4.663,0.540,StateMachine,run completed
4.663,0.381,Mainline,Ending state machine pass
4.664,0.350,Mainline,Begining state machine pass
4.664,0.381,StateMachine,before if(conditionsToCheck
4.664,0.432,StateMachine,before this.everyTime
4.665,0.361,StateMachine,after this.everyTime
4.665,0.441,StateMachine,run completed
4.666,0.368,Mainline,Ending state machine pass
4.667,1.221,Mainline,Begining state machine pass
4.667,0.463,StateMachine,before if(conditionsToCheck
4.669,1.266,StateMachine,before this.everyTime
4.669,0.475,StateMachine,after this.everyTime
4.669,0.397,StateMachine,run completed
4.670,0.570,Mainline,Ending state machine pass
4.670,0.414,Mainline,Begining state machine pass
4.671,0.375,StateMachine,before if(conditionsToCheck
4.671,0.563,StateMachine,before this.everyTime
4.672,0.447,StateMachine,after this.everyTime
4.673,1.287,StateMachine,run completed
4.674,0.435,Mainline,Ending state machine pass
4.674,0.744,Mainline,Begining state machine pass
4.675,0.439,StateMachine,before if(conditionsToCheck
4.675,0.539,StateMachine,before this.everyTime
4.676,0.410,StateMachine,after this.everyTime
4.676,0.424,StateMachine,run completed
4.677,0.436,Mainline,Ending state machine pass
4.677,0.414,Mainline,Begining state machine pass
4.677,0.403,StateMachine,before if(conditionsToCheck
4.678,0.500,StateMachine,before this.everyTime
4.678,0.425,StateMachine,after this.everyTime
4.679,0.376,StateMachine,run completed
4.679,0.389,Mainline,Ending state machine pass
4.679,0.355,Mainline,Begining state machine pass
4.680,0.339,StateMachine,before if(conditionsToCheck
4.680,0.419,StateMachine,before this.everyTime
4.680,0.363,StateMachine,after this.everyTime
4.681,0.336,StateMachine,run completed
4.681,0.327,Mainline,Ending state machine pass
4.682,0.350,Mainline,Begining state machine pass
4.682,0.325,StateMachine,before if(conditionsToCheck
4.682,0.601,StateMachine,before this.everyTime
4.683,0.624,StateMachine,after this.everyTime
4.684,0.470,StateMachine,run completed
4.684,0.373,Mainline,Ending state machine pass
4.684,0.356,Mainline,Begining state machine pass
4.685,0.348,StateMachine,before if(conditionsToCheck
4.685,0.443,StateMachine,before this.everyTime
4.685,0.369,StateMachine,after this.everyTime
4.686,0.414,StateMachine,run completed
4.686,0.362,Mainline,Ending state machine pass
4.687,0.365,Mainline,Begining state machine pass
4.687,0.443,StateMachine,before if(conditionsToCheck
4.687,0.458,StateMachine,before this.everyTime
4.688,0.362,StateMachine,after this.everyTime
4.688,0.347,StateMachine,run completed
4.689,0.395,Mainline,Ending state machine pass
4.689,0.643,Mainline,Begining state machine pass
4.690,0.425,StateMachine,before if(conditionsToCheck
4.690,0.435,StateMachine,before this.everyTime
4.690,0.390,StateMachine,after this.everyTime
4.691,0.398,StateMachine,run completed
4.691,0.370,Mainline,Ending state machine pass
4.692,0.369,Mainline,Begining state machine pass
4.692,0.356,StateMachine,before if(conditionsToCheck
4.692,0.412,StateMachine,before this.everyTime
4.693,0.507,StateMachine,after this.everyTime
4.693,0.392,StateMachine,run completed
4.694,0.337,Mainline,Ending state machine pass
4.694,0.385,Mainline,Begining state machine pass
4.694,0.436,StateMachine,before if(conditionsToCheck
4.695,0.525,StateMachine,before this.everyTime
4.695,0.403,StateMachine,after this.everyTime
4.696,0.348,StateMachine,run completed
4.696,0.345,Mainline,Ending state machine pass
4.696,0.337,Mainline,Begining state machine pass
4.697,0.365,StateMachine,before if(conditionsToCheck
4.697,0.450,StateMachine,before this.everyTime
4.698,0.357,StateMachine,after this.everyTime
4.698,0.333,StateMachine,run completed
4.698,0.337,Mainline,Ending state machine pass
4.699,0.372,Mainline,Begining state machine pass
4.699,0.389,StateMachine,before if(conditionsToCheck
4.699,0.473,StateMachine,before this.everyTime
4.700,0.420,StateMachine,after this.everyTime
4.700,0.387,StateMachine,run completed
4.701,0.384,Mainline,Ending state machine pass
4.701,0.381,Mainline,Begining state machine pass
4.701,0.367,StateMachine,before if(conditionsToCheck
4.702,0.503,StateMachine,before this.everyTime
4.702,0.425,StateMachine,after this.everyTime
4.703,0.433,StateMachine,run completed
4.703,0.363,Mainline,Ending state machine pass
4.703,0.348,Mainline,Begining state machine pass
4.704,0.405,StateMachine,before if(conditionsToCheck
4.704,0.493,StateMachine,before this.everyTime
4.705,0.456,StateMachine,after this.everyTime
4.705,0.440,StateMachine,run completed
4.706,0.338,Mainline,Ending state machine pass
4.706,0.357,Mainline,Begining state machine pass
4.706,0.371,StateMachine,before if(conditionsToCheck
4.707,0.537,StateMachine,before this.everyTime
4.707,0.414,StateMachine,after this.everyTime
4.708,0.374,StateMachine,run completed
4.708,0.342,Mainline,Ending state machine pass
4.708,0.333,Mainline,Begining state machine pass
4.709,0.351,StateMachine,before if(conditionsToCheck
4.709,0.456,StateMachine,before this.everyTime
4.710,0.365,StateMachine,after this.everyTime
4.710,0.374,StateMachine,run completed
4.710,0.382,Mainline,Ending state machine pass
4.711,0.366,Mainline,Begining state machine pass
4.711,0.365,StateMachine,before if(conditionsToCheck
4.711,0.435,StateMachine,before this.everyTime
4.712,0.364,StateMachine,after this.everyTime
4.712,0.360,StateMachine,run completed
4.713,0.434,Mainline,Ending state machine pass
4.713,0.447,Mainline,Begining state machine pass
4.713,0.392,StateMachine,before if(conditionsToCheck
4.714,0.484,StateMachine,before this.everyTime
4.714,0.397,StateMachine,after this.everyTime
4.715,0.351,StateMachine,run completed
4.715,0.351,Mainline,Ending state machine pass
4.715,0.378,Mainline,Begining state machine pass
4.716,0.383,StateMachine,before if(conditionsToCheck
4.716,0.472,StateMachine,before this.everyTime
4.717,0.355,StateMachine,after this.everyTime
4.717,0.408,StateMachine,run completed
4.717,0.378,Mainline,Ending state machine pass
4.718,0.547,Mainline,Begining state machine pass
4.718,0.409,StateMachine,before if(conditionsToCheck
4.719,0.440,StateMachine,before this.everyTime
4.719,0.434,StateMachine,after this.everyTime
4.720,0.382,StateMachine,run completed
4.720,0.426,Mainline,Ending state machine pass
4.720,0.359,Mainline,Begining state machine pass
4.721,0.448,StateMachine,before if(conditionsToCheck
4.721,0.486,StateMachine,before this.everyTime
4.722,0.382,StateMachine,after this.everyTime
4.722,0.362,StateMachine,run completed
4.722,0.359,Mainline,Ending state machine pass
4.723,0.496,Mainline,Begining state machine pass
4.723,0.378,StateMachine,before if(conditionsToCheck
4.724,0.418,StateMachine,before this.everyTime
4.724,0.397,StateMachine,after this.everyTime
4.724,0.365,StateMachine,run completed
4.725,0.387,Mainline,Ending state machine pass
4.725,0.539,Mainline,Begining state machine pass
4.726,0.385,StateMachine,before if(conditionsToCheck
4.726,0.481,StateMachine,before this.everyTime
4.727,0.445,StateMachine,after this.everyTime
4.727,0.442,StateMachine,run completed
4.728,0.423,Mainline,Ending state machine pass
4.728,0.382,Mainline,Begining state machine pass
4.728,0.378,StateMachine,before if(conditionsToCheck
4.729,0.385,StateMachine,before this.everyTime
4.729,0.369,StateMachine,after this.everyTime
4.729,0.385,StateMachine,run completed
4.730,0.349,Mainline,Ending state machine pass
4.730,0.336,Mainline,Begining state machine pass
4.731,0.385,StateMachine,before if(conditionsToCheck
4.731,0.441,StateMachine,before this.everyTime
4.731,0.385,StateMachine,after this.everyTime
4.732,0.374,StateMachine,run completed
4.732,0.359,Mainline,Ending state machine pass
4.732,0.347,Mainline,Begining state machine pass
4.733,0.486,StateMachine,before if(conditionsToCheck
4.733,0.454,StateMachine,before this.everyTime
4.734,0.383,StateMachine,after this.everyTime
4.734,0.373,StateMachine,run completed
4.734,0.357,Mainline,Ending state machine pass
4.735,0.362,Mainline,Begining state machine pass
4.735,0.391,StateMachine,before if(conditionsToCheck
4.736,0.443,StateMachine,before this.everyTime
4.736,0.361,StateMachine,after this.everyTime
4.736,0.326,StateMachine,run completed
4.737,0.311,Mainline,Ending state machine pass
4.737,0.333,Mainline,Begining state machine pass
4.737,0.434,StateMachine,before if(conditionsToCheck
4.738,0.451,StateMachine,before this.everyTime
4.738,0.425,StateMachine,after this.everyTime
4.739,0.401,StateMachine,run completed
4.739,0.376,Mainline,Ending state machine pass
4.739,0.351,Mainline,Begining state machine pass
4.740,0.389,StateMachine,before if(conditionsToCheck
4.740,0.492,StateMachine,before this.everyTime
4.741,0.443,StateMachine,after this.everyTime
4.741,0.386,StateMachine,run completed
4.742,0.353,Mainline,Ending state machine pass
4.742,0.345,Mainline,Begining state machine pass
4.742,0.392,StateMachine,before if(conditionsToCheck
4.743,0.588,StateMachine,before this.everyTime
4.743,0.462,StateMachine,after this.everyTime
4.744,0.367,StateMachine,run completed
4.744,0.587,Mainline,Ending state machine pass
