sec,r.init,r.init was invoked (a)
16.447,0.852,StateMachine,before this.everyTime
16.448,0.402,StateMachine,after this.everyTime
16.449,0.721,StateMachine,run completed
16.449,0.364,Mainline,Ending state machine pass
16.450,0.658,Mainline,Begining state machine pass
16.450,0.467,StateMachine,before if(conditionsToCheck
16.451,0.839,StateMachine,before this.everyTime
16.451,0.435,StateMachine,after this.everyTime
16.452,0.791,StateMachine,run completed
16.453,0.385,Mainline,Ending state machine pass
16.453,0.696,Mainline,Begining state machine pass
16.454,0.417,StateMachine,before if(conditionsToCheck
16.454,0.700,StateMachine,before this.everyTime
16.455,0.414,StateMachine,after this.everyTime
16.455,0.668,StateMachine,run completed
16.456,0.444,Mainline,Ending state machine pass
16.457,0.668,Mainline,Begining state machine pass
16.457,0.406,StateMachine,before if(conditionsToCheck
16.458,0.715,StateMachine,before this.everyTime
16.458,0.511,StateMachine,after this.everyTime
16.459,0.513,StateMachine,run completed
16.459,0.364,Mainline,Ending state machine pass
16.460,0.631,Mainline,Begining state machine pass
16.460,0.642,StateMachine,before if(conditionsToCheck
16.461,0.775,StateMachine,before this.everyTime
16.462,0.535,StateMachine,after this.everyTime
16.462,0.735,StateMachine,run completed
16.463,0.371,Mainline,Ending state machine pass
16.463,0.523,Mainline,Begining state machine pass
16.464,0.464,StateMachine,before if(conditionsToCheck
16.464,0.745,StateMachine,before this.everyTime
16.465,0.407,StateMachine,after this.everyTime
16.465,0.554,StateMachine,run completed
16.466,0.422,Mainline,Ending state machine pass
16.466,0.625,Mainline,Begining state machine pass
16.467,0.365,StateMachine,before if(conditionsToCheck
16.467,0.593,StateMachine,before this.everyTime
16.468,0.469,StateMachine,after this.everyTime
16.469,0.610,StateMachine,run completed
16.469,0.431,Mainline,Ending state machine pass
16.470,0.564,Mainline,Begining state machine pass
16.470,0.468,StateMachine,before if(conditionsToCheck
16.471,0.723,StateMachine,before this.everyTime
16.471,0.435,StateMachine,after this.everyTime
16.472,0.556,StateMachine,run completed
16.472,0.504,Mainline,Ending state machine pass
16.473,0.683,Mainline,Begining state machine pass
16.473,0.428,StateMachine,before if(conditionsToCheck
16.474,0.739,StateMachine,before this.everyTime
16.474,0.444,StateMachine,after this.everyTime
16.475,0.763,StateMachine,run completed
16.476,0.403,Mainline,Ending state machine pass
16.476,0.657,Mainline,Begining state machine pass
16.477,0.365,StateMachine,before if(conditionsToCheck
16.477,0.710,StateMachine,before this.everyTime
16.478,0.444,StateMachine,after this.everyTime
16.478,0.656,StateMachine,run completed
16.479,0.356,Mainline,Ending state machine pass
16.479,0.539,Mainline,Begining state machine pass
16.480,0.479,StateMachine,before if(conditionsToCheck
16.480,0.615,StateMachine,before this.everyTime
16.481,0.388,StateMachine,after this.everyTime
16.481,0.544,StateMachine,run completed
16.482,0.520,Mainline,Ending state machine pass
16.483,0.607,Mainline,Begining state machine pass
16.483,0.438,StateMachine,before if(conditionsToCheck
16.484,0.621,StateMachine,before this.everyTime
16.484,0.409,StateMachine,after this.everyTime
16.485,0.608,StateMachine,run completed
16.485,0.390,Mainline,Ending state machine pass
16.486,0.559,Mainline,Begining state machine pass
16.486,0.483,StateMachine,before if(conditionsToCheck
16.487,0.697,StateMachine,before this.everyTime
16.487,0.414,StateMachine,after this.everyTime
16.488,0.798,StateMachine,run completed
16.488,0.398,Mainline,Ending state machine pass
16.489,0.684,Mainline,Begining state machine pass
16.489,0.387,StateMachine,before if(conditionsToCheck
16.490,0.685,StateMachine,before this.everyTime
16.490,0.356,StateMachine,after this.everyTime
16.491,0.629,StateMachine,run completed
16.492,0.488,Mainline,Ending state machine pass
16.492,0.744,Mainline,Begining state machine pass
16.493,0.412,StateMachine,before if(conditionsToCheck
16.493,0.630,StateMachine,before this.everyTime
16.494,0.483,StateMachine,after this.everyTime
16.495,0.706,StateMachine,run completed
16.495,0.388,Mainline,Ending state machine pass
16.496,0.650,Mainline,Begining state machine pass
16.496,0.454,StateMachine,before if(conditionsToCheck
16.497,0.536,StateMachine,before this.everyTime
16.497,0.442,StateMachine,after this.everyTime
16.497,0.347,StateMachine,run completed
16.498,0.302,Mainline,Ending state machine pass
16.498,0.339,Mainline,Begining state machine pass
16.498,0.361,StateMachine,before if(conditionsToCheck
16.499,0.377,StateMachine,before this.everyTime
16.499,0.350,StateMachine,after this.everyTime
16.499,0.372,StateMachine,run completed
16.500,0.402,Mainline,Ending state machine pass
16.500,0.374,Mainline,Begining state machine pass
16.501,0.352,StateMachine,before if(conditionsToCheck
16.501,0.402,StateMachine,before this.everyTime
16.501,0.364,StateMachine,after this.everyTime
16.502,0.505,StateMachine,run completed
16.502,0.396,Mainline,Ending state machine pass
16.503,0.325,Mainline,Begining state machine pass
16.503,0.348,StateMachine,before if(conditionsToCheck
16.503,0.470,StateMachine,before this.everyTime
16.504,0.605,StateMachine,after this.everyTime
16.504,0.339,StateMachine,run completed
16.505,0.328,Mainline,Ending state machine pass
16.505,0.322,Mainline,Begining state machine pass
16.505,0.364,StateMachine,before if(conditionsToCheck
16.506,0.497,StateMachine,before this.everyTime
16.506,0.395,StateMachine,after this.everyTime
16.507,0.351,StateMachine,run completed
16.507,0.413,Mainline,Ending state machine pass
16.507,0.383,Mainline,Begining state machine pass
16.508,0.412,StateMachine,before if(conditionsToCheck
16.508,0.450,StateMachine,before this.everyTime
16.509,0.338,StateMachine,after this.everyTime
16.509,0.330,StateMachine,run completed
16.509,0.360,Mainline,Ending state machine pass
16.510,0.370,Mainline,Begining state machine pass
16.510,0.415,StateMachine,before if(conditionsToCheck
16.511,0.433,StateMachine,before this.everyTime
16.511,0.387,StateMachine,after this.everyTime
16.511,0.403,StateMachine,run completed
16.512,0.492,Mainline,Ending state machine pass
16.512,0.455,Mainline,Begining state machine pass
16.513,0.429,StateMachine,before if(conditionsToCheck
16.513,0.518,StateMachine,before this.everyTime
16.514,0.408,StateMachine,after this.everyTime
16.514,0.394,StateMachine,run completed
16.514,0.360,Mainline,Ending state machine pass
16.515,0.338,Mainline,Begining state machine pass
16.515,0.435,StateMachine,before if(conditionsToCheck
16.516,0.474,StateMachine,before this.everyTime
16.516,0.448,StateMachine,after this.everyTime
16.516,0.362,StateMachine,run completed
16.517,0.312,Mainline,Ending state machine pass
16.517,0.400,Mainline,Begining state machine pass
16.518,0.421,StateMachine,before if(conditionsToCheck
16.518,0.518,StateMachine,before this.everyTime
16.518,0.371,StateMachine,after this.everyTime
16.519,0.328,StateMachine,run completed
16.519,0.354,Mainline,Ending state machine pass
16.519,0.373,Mainline,Begining state machine pass
16.520,0.391,StateMachine,before if(conditionsToCheck
16.520,0.442,StateMachine,before this.everyTime
16.521,0.398,StateMachine,after this.everyTime
16.521,0.418,StateMachine,run completed
16.522,0.418,Mainline,Ending state machine pass
16.522,0.536,Mainline,Begining state machine pass
16.522,0.359,StateMachine,before if(conditionsToCheck
16.523,0.422,StateMachine,before this.everyTime
16.523,0.418,StateMachine,after this.everyTime
16.524,0.424,StateMachine,run completed
16.524,0.423,Mainline,Ending state machine pass
16.525,0.386,Mainline,Begining state machine pass
16.525,0.396,StateMachine,before if(conditionsToCheck
16.525,0.445,StateMachine,before this.everyTime
16.526,0.525,StateMachine,after this.everyTime
16.526,0.386,StateMachine,run completed
16.527,0.379,Mainline,Ending state machine pass
16.527,0.342,Mainline,Begining state machine pass
16.527,0.344,StateMachine,before if(conditionsToCheck
16.528,0.449,StateMachine,before this.everyTime
16.528,0.395,StateMachine,after this.everyTime
16.529,0.347,StateMachine,run completed
16.529,0.381,Mainline,Ending state machine pass
16.529,0.376,Mainline,Begining state machine pass
16.530,0.376,StateMachine,before if(conditionsToCheck
16.530,0.466,StateMachine,before this.everyTime
16.530,0.356,StateMachine,after this.everyTime
16.531,0.345,StateMachine,run completed
16.531,0.420,Mainline,Ending state machine pass
16.532,0.579,Mainline,Begining state machine pass
16.533,0.729,StateMachine,before if(conditionsToCheck
16.534,0.975,StateMachine,before this.everyTime
16.534,0.877,StateMachine,after this.everyTime
16.535,0.774,StateMachine,run completed
16.536,0.903,Mainline,Ending state machine pass
16.537,0.806,Mainline,Begining state machine pass
16.538,1.338,StateMachine,before if(conditionsToCheck
16.539,0.938,StateMachine,before this.everyTime
16.541,1.439,StateMachine,after this.everyTime
16.542,1.502,StateMachine,run completed
16.543,0.470,Mainline,Ending state machine pass
16.543,0.420,Mainline,Begining state machine pass
16.543,0.348,StateMachine,before if(conditionsToCheck
16.544,0.419,StateMachine,before this.everyTime
16.544,0.356,StateMachine,after this.everyTime
16.544,0.307,StateMachine,run completed
16.545,0.510,Mainline,Ending state machine pass
16.545,0.325,Mainline,Begining state machine pass
16.546,0.319,StateMachine,before if(conditionsToCheck
16.546,0.406,StateMachine,before this.everyTime
16.546,0.326,StateMachine,after this.everyTime
16.547,0.298,StateMachine,run completed
16.547,0.326,Mainline,Ending state machine pass
16.547,0.398,Mainline,Begining state machine pass
16.548,0.404,StateMachine,before if(conditionsToCheck
16.548,0.412,StateMachine,before this.everyTime
16.548,0.321,StateMachine,after this.everyTime
16.549,0.290,StateMachine,run completed
16.549,0.352,Mainline,Ending state machine pass
16.550,0.387,Mainline,Begining state machine pass
16.550,0.377,StateMachine,before if(conditionsToCheck
16.550,0.391,StateMachine,before this.everyTime
16.551,0.354,StateMachine,after this.everyTime
16.551,0.378,StateMachine,run completed
16.551,0.375,Mainline,Ending state machine pass
16.552,0.492,Mainline,Begining state machine pass
16.552,0.397,StateMachine,before if(conditionsToCheck
16.553,0.424,StateMachine,before this.everyTime
16.553,0.433,StateMachine,after this.everyTime
16.554,0.383,StateMachine,run completed
16.554,0.390,Mainline,Ending state machine pass
16.554,0.333,Mainline,Begining state machine pass
16.555,0.318,StateMachine,before if(conditionsToCheck
16.555,0.453,StateMachine,before this.everyTime
16.555,0.431,StateMachine,after this.everyTime
16.556,0.400,StateMachine,run completed
16.556,0.385,Mainline,Ending state machine pass
16.557,0.371,Mainline,Begining state machine pass
16.557,0.393,StateMachine,before if(conditionsToCheck
16.557,0.481,StateMachine,before this.everyTime
16.558,0.455,StateMachine,after this.everyTime
16.558,0.355,StateMachine,run completed
16.559,0.318,Mainline,Ending state machine pass
16.559,0.323,Mainline,Begining state machine pass
16.559,0.354,StateMachine,before if(conditionsToCheck
16.560,0.415,StateMachine,before this.everyTime
16.560,0.434,StateMachine,after this.everyTime
16.560,0.348,StateMachine,run completed
16.561,0.318,Mainline,Ending state machine pass
16.561,0.322,Mainline,Begining state machine pass
16.561,0.349,StateMachine,before if(conditionsToCheck
16.562,0.562,StateMachine,before this.everyTime
16.562,0.332,StateMachine,after this.everyTime
16.563,0.290,StateMachine,run completed
16.563,0.324,Mainline,Ending state machine pass
16.563,0.383,Mainline,Begining state machine pass
16.564,0.427,StateMachine,before if(conditionsToCheck
16.564,0.467,StateMachine,before this.everyTime
16.565,0.360,StateMachine,after this.everyTime
16.565,0.340,StateMachine,run completed
16.565,0.367,Mainline,Ending state machine pass
16.566,0.639,Mainline,Begining state machine pass
16.566,0.350,StateMachine,before if(conditionsToCheck
16.567,0.395,StateMachine,before this.everyTime
16.567,0.335,StateMachine,after this.everyTime
16.567,0.331,StateMachine,run completed
16.568,0.326,Mainline,Ending state machine pass
16.568,0.396,Mainline,Begining state machine pass
16.568,0.351,StateMachine,before if(conditionsToCheck
16.569,0.454,StateMachine,before this.everyTime
16.569,0.541,StateMachine,after this.everyTime
16.570,0.359,StateMachine,run completed
16.570,0.405,Mainline,Ending state machine pass
16.571,0.318,Mainline,Begining state machine pass
16.571,0.329,StateMachine,before if(conditionsToCheck
16.571,0.398,StateMachine,before this.everyTime
16.572,0.446,StateMachine,after this.everyTime
16.572,0.449,StateMachine,run completed
16.573,0.363,Mainline,Ending state machine pass
16.573,0.348,Mainline,Begining state machine pass
16.573,0.348,StateMachine,before if(conditionsToCheck
16.574,0.456,StateMachine,before this.everyTime
16.574,0.425,StateMachine,after this.everyTime
16.574,0.363,StateMachine,run completed
16.575,0.345,Mainline,Ending state machine pass
16.575,0.351,Mainline,Begining state machine pass
16.575,0.355,StateMachine,before if(conditionsToCheck
16.576,0.437,StateMachine,before this.everyTime
16.576,0.357,StateMachine,after this.everyTime
16.577,0.306,StateMachine,run completed
16.577,0.297,Mainline,Ending state machine pass
16.577,0.544,Mainline,Begining state machine pass
16.578,0.459,StateMachine,before if(conditionsToCheck
16.578,0.419,StateMachine,before this.everyTime
16.579,0.315,StateMachine,after this.everyTime
16.579,0.350,StateMachine,run completed
16.579,0.336,Mainline,Ending state machine pass
16.580,0.369,Mainline,Begining state machine pass
16.580,0.390,StateMachine,before if(conditionsToCheck
16.580,0.375,StateMachine,before this.everyTime
16.581,0.313,StateMachine,after this.everyTime
16.581,0.342,StateMachine,run completed
16.581,0.357,Mainline,Ending state machine pass
16.582,0.568,Mainline,Begining state machine pass
16.582,0.362,StateMachine,before if(conditionsToCheck
16.583,0.430,StateMachine,before this.everyTime
16.583,0.386,StateMachine,after this.everyTime
16.584,0.396,StateMachine,run completed
16.584,0.405,Mainline,Ending state machine pass
16.584,0.348,Mainline,Begining state machine pass
16.585,0.375,StateMachine,before if(conditionsToCheck
16.585,0.485,StateMachine,before this.everyTime
16.586,0.388,StateMachine,after this.everyTime
16.586,0.399,StateMachine,run completed
16.586,0.331,Mainline,Ending state machine pass
16.587,0.317,Mainline,Begining state machine pass
16.587,0.357,StateMachine,before if(conditionsToCheck
